time,open,high,low,close,tick_volume,spread,real_volume
2021-11-30 10:00:00,1791.68,1794.84,1791.54,1794.49,1334.0,25,0.0
2021-11-30 10:15:00,1794.53,1794.63,1792.3,1793.7,944.0,25,0.0
2021-11-30 10:30:00,1793.63,1795.57,1792.91,1794.46,1043.0,26,0.0
2021-11-30 10:45:00,1794.53,1795.14,1792.53,1792.74,838.0,28,0.0
2021-11-30 11:00:00,1792.64,1793.51,1791.37,1792.37,856.0,22,0.0
2021-11-30 11:15:00,1792.43,1796.6,1791.98,1795.5,1292.0,23,0.0
2021-11-30 11:30:00,1795.54,1797.18,1795.51,1796.08,1322.0,21,0.0
2021-11-30 11:45:00,1796.08,1798.43,1795.99,1796.88,867.0,23,0.0
2021-11-30 12:00:00,1797.01,1797.74,1795.77,1796.41,636.0,26,0.0
2021-11-30 12:15:00,1796.41,1797.08,1795.38,1795.4,536.0,23,0.0
2021-11-30 12:30:00,1795.4,1797.59,1795.33,1796.99,629.0,26,0.0
2021-11-30 12:45:00,1796.98,1797.69,1794.92,1795.99,668.0,25,0.0
2021-11-30 13:00:00,1795.95,1796.27,1794.73,1795.48,540.0,27,0.0
2021-11-30 13:15:00,1795.45,1795.62,1793.94,1794.08,463.0,23,0.0
2021-11-30 13:30:00,1794.08,1794.9,1793.37,1793.98,501.0,20,0.0
2021-11-30 13:45:00,1794.02,1794.26,1791.75,1792.32,814.0,22,0.0
2021-11-30 14:00:00,1792.34,1793.87,1791.53,1791.59,597.0,24,0.0
2021-11-30 14:15:00,1791.59,1792.51,1788.92,1790.4,554.0,25,0.0
2021-11-30 14:30:00,1790.4,1793.47,1790.4,1792.9,799.0,27,0.0
2021-11-30 14:45:00,1792.78,1793.37,1791.21,1792.75,603.0,29,0.0
2021-11-30 15:00:00,1792.75,1793.54,1789.53,1793.27,1675.0,22,0.0
2021-11-30 15:15:00,1793.31,1794.04,1791.99,1792.43,1321.0,27,0.0
2021-11-30 15:30:00,1792.56,1796.43,1791.11,1795.82,1203.0,24,0.0
2021-11-30 15:45:00,1795.86,1797.23,1795.01,1795.67,1129.0,26,0.0
2021-11-30 16:00:00,1795.61,1796.79,1794.93,1796.34,965.0,24,0.0
2021-11-30 16:15:00,1796.34,1796.65,1793.6,1795.24,829.0,21,0.0
2021-11-30 16:30:00,1795.2,1796.85,1793.7,1796.79,1231.0,22,0.0
2021-11-30 16:45:00,1796.78,1804.31,1796.69,1802.33,3029.0,23,0.0
2021-11-30 17:00:00,1802.23,1808.62,1802.15,1807.78,2572.0,19,0.0
2021-11-30 17:15:00,1807.74,1808.37,1801.93,1801.93,1799.0,21,0.0
2021-11-30 17:30:00,1801.97,1803.14,1791.07,1792.22,4113.0,13,0.0
2021-11-30 17:45:00,1792.22,1795.03,1783.19,1784.43,5378.0,21,0.0
2021-11-30 18:00:00,1784.34,1784.63,1771.36,1779.84,4777.0,20,0.0
2021-11-30 18:15:00,1779.84,1781.55,1776.08,1776.55,2440.0,16,0.0
2021-11-30 18:30:00,1776.53,1777.29,1770.7,1772.6,1982.0,21,0.0
2021-11-30 18:45:00,1772.53,1776.82,1772.42,1774.1,2077.0,25,0.0
2021-11-30 19:00:00,1774.17,1774.51,1770.51,1771.6,1724.0,24,0.0
2021-11-30 19:15:00,1771.59,1772.45,1769.75,1771.72,1663.0,24,0.0
2021-11-30 19:30:00,1771.72,1774.09,1771.34,1773.63,1180.0,29,0.0
2021-11-30 19:45:00,1773.62,1775.5,1773.44,1774.18,924.0,25,0.0
2021-11-30 20:00:00,1774.18,1775.54,1773.49,1774.12,1499.0,26,0.0
2021-11-30 20:15:00,1774.12,1775.97,1773.6,1775.13,1686.0,30,0.0
2021-11-30 20:30:00,1775.13,1776.72,1773.71,1774.07,1325.0,25,0.0
2021-11-30 20:45:00,1774.11,1777.28,1773.67,1776.46,1314.0,29,0.0
2021-11-30 21:00:00,1776.6,1777.66,1775.05,1775.51,1226.0,28,0.0
2021-11-30 21:15:00,1775.51,1775.94,1774.44,1774.54,520.0,29,0.0
2021-11-30 21:30:00,1774.49,1775.88,1774.4,1775.33,562.0,31,0.0
2021-11-30 21:45:00,1775.31,1775.99,1774.31,1775.94,726.0,29,0.0
2021-11-30 22:00:00,1775.94,1776.07,1772.35,1772.43,962.0,17,0.0
2021-11-30 22:15:00,1772.43,1774.01,1772.26,1773.32,767.0,31,0.0
2021-11-30 22:30:00,1773.46,1773.7,1771.78,1771.92,895.0,28,0.0
2021-11-30 22:45:00,1771.89,1772.66,1770.78,1770.83,1429.0,20,0.0
