Date,Close,retorno_log,precio_vwap_ratio,MACD_Histograma,volumen_cambio
1996-06-18,385.9,0.0007777058071822,-0.016557358251607,-0.1573456418277321,0.2282157676348548
1996-06-19,384.8,-0.0028545497520215,-0.0190467725208013,-0.1171513824843943,0.625
1996-06-20,384.6,-0.000519885636872,-0.0193743355766892,-0.0825466316973688,-0.4573804573804574
1996-06-21,384.7,0.00025997660357,-0.0188532746132639,-0.0339258751881514,0.3831417624521072
1996-06-24,384.8,0.0002599090333021,-0.0184669188627083,0.0210083857064276,-0.4709141274238226
1996-06-25,384.2,-0.0015604684570952,-0.0197153813522968,0.0322998370733023,1.3089005235602094
1996-06-26,383.4,-0.0020844197229122,-0.0215211085968536,0.0028077537652217,-0.2607709750566893
1996-06-27,382.5,-0.0023501773449535,-0.0235284597936699,-0.0570888010489538,0.138036809815951
1996-06-28,380.7,-0.0047169898781389,-0.0277343099327816,-0.1902081937033402,0.202156334231806
1996-07-01,382.2,0.0039323684177208,-0.0235472564156027,-0.1512120904747678,0.0
1996-07-02,382.1,-0.0002616773533182,-0.0236095461659895,-0.1081451881941655,-0.4372197309417041
1996-07-03,382.4,0.0007848267243918,-0.0225980539833091,-0.0390108758279956,0.3386454183266931
1996-07-04,381.3,-0.002880714313728,-0.0251550968681762,-0.0464179663907411,-0.0595238095238095
1996-07-05,381.9,0.0015723273679523,-0.0234831894879671,0.0071843908958106,-0.4430379746835443
1996-07-08,382.3,0.0010468464708967,-0.0220206767903196,0.0834364565585434,2.5568181818181817
1996-07-09,383.0,0.0018293484782788,-0.0199349221335409,0.1888427919344728,-0.2715654952076677
1996-07-10,382.6,-0.0010449321744934,-0.0206530141808385,0.2363670433572764,0.131578947368421
1996-07-11,383.7,0.0028709402467541,-0.0176404777025952,0.3403083935534028,-0.2906976744186046
1996-07-12,383.9,0.0005211047538453,-0.016945359688056,0.4159505818454274,-0.0273224043715847
1996-07-15,383.3,-0.0015641296202425,-0.0182371178087605,0.417887948630498,0.3651685393258426
1996-07-16,385.2,0.0049447075374611,-0.0130919638317597,0.5321187096056783,0.4012345679012346
1996-07-17,383.5,-0.0044230591166595,-0.0173640966769834,0.4797882334076195,-0.763582966226138
1996-07-18,384.2,0.0018236295271453,-0.015416071424352,0.4778725093383642,1.2422360248447206
1996-07-19,385.2,0.0025994295895142,-0.0127380849556539,0.5257123316615628,-0.1662049861495844
1996-07-22,385.0,-0.0005193456361862,-0.0131173591085612,0.5244507226749167,0.2325581395348837
1996-07-23,384.5,-0.0012995453420855,-0.0141714685631666,0.4721387949960698,0.6469002695417789
1996-07-24,385.0,0.0012995453420856,-0.0127565366640031,0.4533133582603226,-0.3600654664484451
1996-07-25,385.2,0.0005193456361863,-0.0121663299572489,0.4362849738232215,-0.3964194373401535
1996-07-26,385.3,0.0002595717081414,-0.0118276212182903,0.4138994549139296,0.0847457627118644
1996-07-29,384.7,-0.0015584418738625,-0.0131872333887733,0.3437139485405725,0.9375
1996-07-30,385.0,0.0007795245295349,-0.0123229747593914,0.3039000801055672,-0.4133064516129032
1996-07-31,385.7,0.0018165309263977,-0.0103911290170386,0.3100440904784165,0.8762886597938144
1996-08-01,386.6,0.0023307015600485,-0.0080248441718324,0.3567284093255717,-0.4853479853479854
1996-08-02,387.8,0.0030991760343209,-0.0049087990487822,0.4447075819336551,-0.1779359430604982
1996-08-05,389.4,0.0041173501295477,-0.0007878150609357,0.5784710422508048,0.7792207792207793
1996-08-06,388.9,-0.0012848517763977,-0.0020534735431057,0.5985835589564606,-0.1824817518248175
1996-08-07,388.6,-0.0007717042183617,-0.0028111059254057,0.5578067743826844,-0.5505952380952381
1996-08-08,388.2,-0.0010298662084299,-0.0038120344295198,0.4733502209632555,0.8278145695364238
1996-08-09,387.9,-0.0007730962889884,-0.0045380380371829,0.3712462922164383,0.5072463768115942
1996-08-12,388.0,0.0002577651773521,-0.0042466226712842,0.2881147072962089,-0.2524038461538461
1996-08-13,387.5,-0.0012894908298717,-0.0055225833552392,0.1822852449930617,-0.8360128617363344
1996-08-14,386.7,-0.0020666501801502,-0.0075014523038288,0.0482161840748126,7.0588235294117645
1996-08-15,386.6,-0.0002586318390207,-0.0076873716934083,-0.0519623182157414,-0.0608272506082725
1996-08-16,386.0,-0.0015531973093997,-0.0091983176912404,-0.157437751575229,-0.6735751295336787
1996-08-19,387.6,0.0041365105517802,-0.0050567480699206,-0.1199463093223575,0.9126984126984128
1996-08-20,387.5,-0.0002580312232095,-0.0052864610712619,-0.1030280091073556,-0.0829875518672199
1996-08-21,387.1,-0.0010327912097992,-0.00626902164899,-0.1188019184792386,0.407239819004525
1996-08-22,387.7,0.0015487870932808,-0.0046920692998929,-0.0901513396514159,0.0643086816720257
1996-08-23,388.5,0.0020613251308188,-0.0026180374477685,-0.0221892570480143,-0.2719033232628398
1996-08-26,389.8,0.0033406172657582,0.0007233782962517,0.0988092355735243,-0.020746887966805
1996-08-27,388.9,-0.0023115459117589,-0.0015767586998193,0.1060829149509103,-0.2330508474576271
1996-08-28,388.4,-0.0012865047445318,-0.0028424979933902,0.0669800674159603,0.580110497237569
1996-08-29,387.9,-0.0012881619712483,-0.0040915198491026,0.0007064860348736,0.0
1996-08-30,386.8,-0.0028398108667821,-0.0068417889451441,-0.1174152228036619,0.8041958041958042
1996-09-02,387.2,0.0010335918232826,-0.0057546536167329,-0.1658480895332367,-0.2131782945736434
1996-09-03,386.9,-0.0007750936959547,-0.0064637959361771,-0.2123567725494314,0.0246305418719212
1996-09-04,385.8,-0.0028471612348384,-0.0092114024829752,-0.3057914794901231,-0.0240384615384615
1996-09-05,385.9,0.0002591680719442,-0.0088994788458419,-0.3464623501690069,-0.2955665024630541
1996-09-06,385.3,-0.001556016911461,-0.0103606737161822,-0.3958125431321047,0.2972027972027973
1996-09-09,383.8,-0.0039006680585123,-0.0139795484693694,-0.5045495090795802,1.2398921832884096
1996-09-10,382.9,-0.0023477250903507,-0.0162508134911778,-0.6053682137047751,-0.8604091456077015
1996-09-11,383.5,0.0015657623240621,-0.0146636992304236,-0.5988325701048864,0.2155172413793102
1996-09-12,382.2,-0.0033955890011382,-0.0179434949589502,-0.6452406107689944,0.1063829787234043
1996-09-13,382.7,0.0013073606254839,-0.0165261366191357,-0.6060575121203219,1.698717948717949
1996-09-16,383.0,0.0007835967489893,-0.0156726864165044,-0.5266637934051508,-0.3800475059382423
1996-09-17,383.6,0.0015653538286372,-0.0140254124981492,-0.4058831145047537,0.4406130268199233
1996-09-18,383.4,-0.0005215123977392,-0.0144652028720109,-0.3156224548620061,-0.3457446808510638
1996-09-19,383.0,-0.0010438414308981,-0.0154030809554206,-0.2612669302910808,0.2032520325203253
1996-09-20,382.1,-0.0023526347277916,-0.0175283688233494,-0.2635788069271784,0.7601351351351351
1996-09-23,381.6,-0.0013094148787227,-0.0187246372068491,-0.2751597054718389,-0.5374280230326296
1996-09-24,382.3,0.0018327011282355,-0.0167999313727604,-0.2147348163306242,0.6224066390041494
1996-09-25,382.5,0.0005230125642233,-0.0161831977780327,-0.1437650748141021,-0.1406649616368286
1996-09-26,381.4,-0.0028799601002718,-0.0187909437948794,-0.1525416685155083,0.8482142857142858
1996-09-27,381.0,-0.0010493180396176,-0.0196821020198876,-0.1658215986528581,-0.4186795491143317
1996-09-30,379.0,-0.0052631700442746,-0.0245830679010588,-0.2829582980849663,0.4986149584487533
1996-10-01,378.9,-0.0002638870578713,-0.0246208370633583,-0.3371514286760906,-0.1386321626617375
1996-10-02,380.8,0.0050019848926551,-0.0195913947613979,-0.2206480923418183,-0.2467811158798283
1996-10-03,379.9,-0.0023662427236304,-0.0218156125426497,-0.1814493719365486,-0.3703703703703703
1996-10-04,380.5,0.0015781171081607,-0.0201597241658407,-0.0966184933041494,0.3846153846153846
1996-10-07,381.2,0.0018379944783064,-0.0182543358510946,0.0189687427007467,-0.0490196078431373
1996-10-08,381.5,0.0007866789444647,-0.0173984231895384,0.1222038946182326,-0.1030927835051546
1996-10-09,381.5,0.0,-0.0172594543425962,0.1928614157373958,0.6896551724137931
1996-10-10,382.2,0.0018331810816609,-0.0153601693421213,0.2836287194866931,-0.2154195011337868
1996-10-11,381.6,-0.0015710922320411,-0.0167852676333434,0.2986328631621011,0.1589595375722543
1996-10-14,381.8,0.0005239717175157,-0.0161838587673339,0.3157370702266375,-0.2743142144638404
1996-10-15,381.0,-0.0020975361649463,-0.0182353000954686,0.2687236330731071,-0.8934707903780069
1996-10-16,382.0,0.0026212334798742,-0.0155779159842007,0.2982463401052191,8.064516129032258
1996-10-17,380.3,-0.0044601936723611,-0.0199444621637738,0.2012053344289681,-0.8540925266903915
1996-10-18,380.4,0.0002629157370211,-0.0195430965184105,0.1443369026589765,9.146341463414634
1996-10-21,382.2,0.0047207011349373,-0.0148089241691727,0.22379005459777,-0.2163461538461538
1996-10-22,384.3,0.0054794657646255,-0.0093095521646972,0.4031571050454198,0.4294478527607361
1996-10-23,384.0,-0.0007809449830713,-0.0100354354451176,0.4816642644949384,-0.4184549356223176
1996-10-24,383.3,-0.0018245802012174,-0.0117676664513689,0.4662140474058447,0.3505535055350552
1996-10-25,383.0,-0.0007829832058634,-0.0124639652454706,0.4171475622768777,-0.040983606557377
1996-10-28,383.2,0.0005220569160595,-0.0119070874715016,0.380541266059001,-0.4273504273504274
1996-10-29,380.9,-0.0060201726121471,-0.0177093385085093,0.1932522473283622,1.3184079601990049
1996-10-30,380.5,-0.0010506961828177,-0.0186265673198725,0.0421493174694225,-0.2253218884120171
1996-10-31,378.6,-0.005005938526518,-0.0233203033407466,-0.1741743702037986,0.5401662049861495
1996-11-01,378.1,-0.0013215278783353,-0.0244681513442365,-0.3302954122069064,-0.368705035971223
1996-11-04,379.1,0.0026413116254019,-0.0217815052968552,-0.3440191734406184,-0.1566951566951566
1996-11-05,379.6,0.0013180442134837,-0.0204205028435952,-0.2988963981651783,-0.304054054054054
1996-11-06,378.2,-0.0036949105114157,-0.0238821835352482,-0.3398274801961023,0.9223300970873788
1996-11-07,379.1,0.0023768662979321,-0.0213467458905139,-0.2849946155428335,0.606060606060606
1996-11-08,379.3,0.0005274261725641,-0.0206686831085519,-0.217035998031103,-0.2594339622641509
1996-11-11,381.0,0.0044719264318477,-0.0161715780700652,-0.0481917512741196,-0.1273885350318471
1996-11-12,382.6,0.0041906818794516,-0.0119904383537408,0.1687626313650283,-0.4014598540145985
1996-11-13,383.4,0.0020887736053914,-0.0098434044699107,0.3530596326606325,1.178861788617886
1996-11-14,382.8,-0.0015661710327448,-0.0112792054093822,0.4170770430002458,0.1119402985074626
1996-11-15,380.0,-0.0073414068583677,-0.0183598910826093,0.261000174151978,-0.075503355704698
1996-11-18,379.3,-0.0018438040255781,-0.0199506246058052,0.1085765042386162,0.4990925589836661
1996-11-19,378.7,-0.0015831137871041,-0.0213080491432999,-0.0274328121457502,-0.2421307506053268
1996-11-20,378.6,-0.0002640961325266,-0.0214559835411159,-0.1140527397906022,-0.4233226837060703
1996-11-21,378.0,-0.0015860431556348,-0.022759951011474,-0.1968244783095379,0.9418282548476452
1996-11-22,376.4,-0.0042417879083631,-0.0267517454926499,-0.3362142761472801,-0.449358059914408
1996-11-25,375.7,-0.0018614551313013,-0.028385887440566,-0.4455819353781685,0.0906735751295337
1996-11-26,374.8,-0.0023984022156559,-0.0306033594814146,-0.5421470277382325,-0.4275534441805225
1996-11-27,373.3,-0.0040101644437289,-0.0342958939147178,-0.66268055305223,0.6431535269709543
1996-11-29,371.9,-0.0037573849895139,-0.0377880770193301,-0.7840263118181754,-0.3787878787878788
1996-12-02,369.5,-0.0064742605427678,-0.0436548920920726,-0.9615507268481291,1.4024390243902438
1996-12-03,368.8,-0.0018962487058176,-0.0447978396126581,-1.0542991149837104,0.8206429780033841
1996-12-04,370.9,0.0056779928131062,-0.0391000744942049,-0.9079570884455994,-0.5622676579925651
1996-12-05,371.2,0.0008085164165005,-0.0378339354453676,-0.7322316897973566,0.9235668789808916
1996-12-06,369.2,-0.0054024982833484,-0.0424944891258849,-0.6924129011749391,0.1214128035320087
1996-12-09,369.0,-0.0005418585881698,-0.0428002187657317,-0.6234151655308029,-0.6299212598425197
1996-12-10,368.7,-0.0008133388004283,-0.0433864761790637,-0.5447064836150859,-0.0930851063829787
1996-12-11,368.8,0.00027118644234,-0.0428158148276782,-0.4372686460885338,0.6598240469208212
1996-12-12,369.0,0.0005421523580884,-0.042104738281374,-0.3100776093005324,-0.3798586572438163
1996-12-13,368.9,-0.0002710394378972,-0.0421822020822153,-0.19561178377156,-0.0227920227920227
1996-12-16,368.3,-0.0016277811516101,-0.0435353360244081,-0.1265853549369855,0.0670553935860058
1996-12-17,368.9,0.0016277811516101,-0.0417390918239791,-0.0127882288926173,0.2185792349726776
1996-12-18,369.5,0.0016251357856264,-0.0400295506931423,0.1231340163826417,-0.3363228699551569
1996-12-19,369.3,-0.0005414185297389,-0.0403636257616639,0.2144638106739695,0.2533783783783783
1996-12-20,369.0,-0.0008126778179903,-0.0409786296610418,0.2661856890679193,-0.1347708894878706
1996-12-23,368.9,-0.0002710394378972,-0.0411434037894611,0.3025275885128353,-0.4205607476635514
1996-12-24,368.5,-0.0010848929732386,-0.04216417566682,0.3074896919765404,-0.8064516129032258
1996-12-26,369.1,0.0016268984065616,-0.0404990805741251,0.3556402581947839,4.861111111111111
1996-12-27,369.8,0.0018947089170715,-0.0386108573737853,0.4339075742164269,-0.3317535545023696
1996-12-30,369.6,-0.0005409791854953,-0.0389639795154061,0.4685237229520509,1.4893617021276595
1996-12-31,367.9,-0.0046101776568005,-0.0431305300634803,0.3771711739155718,0.3988603988603989
1997-01-02,365.7,-0.005997836955393,-0.04852507530283,0.1788842558000181,0.1832993890020366
1997-01-03,361.2,-0.0123815036125051,-0.0598148061345872,-0.2232208654742034,0.0688468158347677
1997-01-06,358.1,-0.0086195445384432,-0.0673522269291189,-0.642142778119057,0.1127214170692432
1997-01-07,359.1,0.00278862422765,-0.0644084680179476,-0.7865285559672697,-0.3473227206946454
1997-01-08,356.1,-0.0083893109483051,-0.0715755321998392,-1.0047494597059572,0.753880266075388
1997-01-09,357.5,0.0039237718503302,-0.0675248977013943,-0.9747215415053984,-0.3792667509481668
1997-01-10,359.3,0.0050223319854106,-0.0626268653500752,-0.7629215310971142,-0.4276985743380855
1997-01-13,358.9,-0.0011138959659115,-0.063273444077411,-0.5869532092384424,0.9786476868327404
1997-01-14,353.8,-0.0143120164278765,-0.0759318841265578,-0.7412732806439504,0.4586330935251799
1997-01-15,352.5,-0.0036811594733615,-0.0786424957489703,-0.8503253707951881,0.0
1997-01-16,354.2,0.0048111030964098,-0.0736750055026692,-0.7318966215408165,-0.191122071516646
1997-01-17,355.6,0.0039447782910165,-0.0696759484243598,-0.4945726786107371,-0.3353658536585365
1997-01-20,354.1,-0.0042271445218915,-0.0731622344145945,-0.3791124388098641,0.2637614678899083
1997-01-21,353.2,-0.0025448903880531,-0.0749301967341687,-0.3069319515722961,0.3448275862068966
1997-01-22,351.2,-0.0056786069688433,-0.0796812891700211,-0.3351620653827245,-0.2226720647773279
1997-01-23,351.3,0.0002846975108197,-0.0787264264774986,-0.2900667332790183,0.3732638888888888
1997-01-24,352.8,0.0042607648608549,-0.0742462524419659,-0.1113705539472666,-0.11378002528445
1997-01-27,356.7,0.0109937682322095,-0.0636076676758493,0.2951127283291512,-0.1854493580599143
1997-01-28,353.6,-0.0087287616013573,-0.0710864295938795,0.3756637600965238,0.6217162872154116
1997-01-29,351.5,-0.0059566195127688,-0.0761281201190847,0.3106656035316932,-0.3347732181425485
1997-01-30,345.9,-0.0160599953075966,-0.0900998703894614,-0.0662225468654318,0.4139610389610388
1997-01-31,344.3,-0.0046363455986448,-0.0937244483531066,-0.3634186136109623,-0.2640642939150401
1997-02-03,346.3,0.0057920810638981,-0.0880872038068413,-0.3645138230278357,-0.3510140405616224
1997-02-04,344.6,-0.0049211273145469,-0.0920133794935344,-0.4152558941997091,0.5048076923076923
1997-02-05,344.9,0.0008701958489658,-0.090508011587506,-0.3658738934660785,0.279552715654952
1997-02-06,342.7,-0.006399091062232,-0.0957474167439257,-0.4150350091983945,-0.2247191011235955
1997-02-07,342.0,-0.0020446918179579,-0.0967799876055826,-0.4267114898470048,0.4025764895330113
1997-02-10,341.4,-0.001755926702265,-0.0978026554298553,-0.4069268988312817,-0.2985074626865671
1997-02-11,340.1,-0.0038151183471903,-0.1006248675064206,-0.4122051545091452,0.067103109656301
1997-02-12,343.0,0.0084907551527901,-0.091585532306079,-0.1639419351001887,1.371165644171779
1997-02-13,341.2,-0.0052616315484158,-0.0958498091579158,-0.0693475623292254,-0.6209573091849936
1997-02-14,345.0,0.0110756014138358,-0.0850553646421848,0.2815083355999164,0.5375426621160408
1997-02-17,344.5,-0.0014503265776465,-0.0857070522295037,0.4995339781000725,-0.0665926748057713
1997-02-18,346.1,0.0046336601875853,-0.0810724442600509,0.7557534804325181,-0.380499405469679
1997-02-19,345.5,-0.001735107433574,-0.0823063000337774,0.8803593290208838,-0.0575815738963532
1997-02-20,350.9,0.0155086393814448,-0.0672689350185858,1.296839710655041,1.158859470468432
1997-02-21,352.5,0.0045493396631539,-0.0624637657530724,1.6289659227150923,-0.0745283018867924
1997-02-24,353.0,0.0014174346809733,-0.0608341198367702,1.8168977976059837,-0.4495412844036697
1997-02-25,354.5,0.0042402890388854,-0.0565331255315302,1.9642763422595708,0.0944444444444445
1997-02-26,354.5,0.0,-0.0561218769209112,1.978307539483982,0.3891708967851099
1997-02-27,358.9,0.0123354521813794,-0.0439120554909171,2.184312421907956,0.4628501827040194
1997-02-28,360.9,0.0055571134951812,-0.0382566663214554,2.341702691710209,-0.2123230641132389
1997-03-03,362.1,0.0033195051228527,-0.0349207246952007,2.4039802609583023,-0.5126849894291754
1997-03-04,359.2,-0.0080410803435511,-0.0423831755633152,2.1362467601071864,0.6529284164859002
1997-03-05,353.1,-0.0171280334937037,-0.0581477548818926,1.4666182837168682,0.4068241469816274
1997-03-06,352.4,-0.0019844088723164,-0.0597764171955306,0.9214655187795066,-0.5606343283582089
1997-03-07,349.3,-0.008835742249238,-0.0675610974148051,0.3276469275727951,0.881104033970276
1997-03-10,352.0,0.0077000237853108,-0.0601281501502528,0.1038501675822728,-0.5191873589164786
1997-03-11,354.0,0.0056657375356773,-0.0545209612852324,0.078798658638294,0.2934272300469482
1997-03-12,352.3,-0.0048138277865825,-0.0587187404905988,-0.0566748899982805,0.2813067150635209
1997-03-13,353.6,0.0036832454162963,-0.054980748379641,-0.062674921613305,-0.2053824362606232
1997-03-14,352.5,-0.0031157085111651,-0.0576842712241841,-0.1402284738445109,-0.1158645276292335
1997-03-17,348.0,-0.012848142477849,-0.0692590660609224,-0.4752253491396078,0.7258064516129032
1997-03-18,349.6,0.0045871640069061,-0.0645603576780403,-0.5636507380794924,-0.1051401869158878
1997-03-19,352.2,0.0074095522807252,-0.0571386505493475,-0.4277921533866367,0.2676240208877285
1997-03-20,351.7,-0.0014206565821689,-0.0581467627827044,-0.3553383836123002,-0.2615859938208033
1997-03-21,353.1,0.0039727634544039,-0.0541301245844045,-0.2043602205019691,-0.1617852161785216
1997-03-24,350.4,-0.0076759438721045,-0.0609802202617576,-0.2732656570808339,0.341098169717138
1997-03-25,347.8,-0.0074477571420536,-0.0675469548264132,-0.4693731431550811,-0.0173697270471464
1997-03-26,350.5,0.0077331045544621,-0.059876914186051,-0.3956247164963083,0.1060606060606059
1997-03-27,348.4,-0.0060094614962971,-0.0652569053274264,-0.4620249236724427,-0.4166666666666666
1997-03-28,349.1,0.0020071691326427,-0.063353742101601,-0.4330442638762503,-0.9001956947162426
1997-03-31,351.5,0.0068512971397292,-0.056661442991999,-0.2363229146077251,9.803921568627452
1997-04-01,351.6,0.0002844545603024,-0.0562218462333827,-0.0910194081055004,-0.3176043557168784
1997-04-02,349.3,-0.0065630139982356,-0.0621558230960214,-0.138515600753571,0.3856382978723405
1997-04-03,349.0,-0.0008592296103592,-0.0625639591801029,-0.1764140480674937,0.5950095969289828
1997-04-04,349.0,0.0,-0.0622924710163592,-0.1867627328670503,-0.3249097472924187
1997-04-07,348.4,-0.0017206772240794,-0.0636540005576501,-0.2171661933367756,-0.0730837789661319
1997-04-08,348.7,0.0008607087032578,-0.0626698750907248,-0.2006149359151627,-0.2769230769230769
1997-04-09,348.3,-0.0011477763096498,-0.0635540574038569,-0.1997161379001744,0.0664893617021276
1997-04-10,348.3,0.0,-0.0633482087833816,-0.1826928556760825,0.0872817955112219
1997-04-11,347.2,-0.0031631945857604,-0.0659094415431525,-0.2262384839431107,0.8830275229357798
1997-04-14,346.6,-0.0017296055046893,-0.0673207192771765,-0.2730403229246269,-0.4969549330085262
1997-04-15,342.2,-0.0127760158234127,-0.078606540342183,-0.5613144703437437,1.4358353510895885
1997-04-16,340.2,-0.0058616814963317,-0.0834669219111665,-0.8313852330547418,-0.1292246520874751
1997-04-17,342.8,0.0076135067618633,-0.0759912560839442,-0.7804327625575374,-0.0285388127853881
1997-04-18,341.7,-0.0032140276023786,-0.0786652416110884,-0.7652867534315071,-0.381903642773208
1997-04-21,343.0,0.0037972880446937,-0.0750051689634733,-0.6184708829574077,-0.4562737642585551
1997-04-22,341.6,-0.004089985251525,-0.0785290222131791,-0.5677212968531398,0.6118881118881119
1997-04-23,341.1,-0.0014647724898147,-0.0797980572451537,-0.5211147247322767,-0.6941431670281996
1997-04-24,341.0,-0.0002932121410832,-0.079816790476579,-0.4528333156415938,2.198581560283688
1997-04-25,342.2,0.0035128841745762,-0.0763043781651492,-0.2905509012557408,0.1330376940133038
1997-04-28,339.8,-0.0070381522202613,-0.0824765481676069,-0.3069389556412591,0.0684931506849315
1997-04-29,340.1,0.0008824827753181,-0.0814679175621194,-0.2614478412646246,-0.3571428571428571
1997-04-30,339.6,-0.0014712375759575,-0.0825326042711872,-0.2300150206312183,0.4558404558404558
1997-05-01,340.5,0.0026466711523748,-0.0798268584041237,-0.1191724464554941,-0.0293542074363992
1997-05-02,340.0,-0.0014695079793599,-0.0811272339728398,-0.0534410393121222,-0.8165322580645161
1997-05-05,343.2,0.0093677500036,-0.0722457835092082,0.2168169723694153,3.956043956043956
1997-05-06,340.4,-0.0081919709145881,-0.0793671509427973,0.2177007732405744,0.8869179600886918
1997-05-07,341.2,0.0023474189183051,-0.0769634003016741,0.2789471127644178,-0.4582843713278496
1997-05-08,344.0,0.0081728417558743,-0.0690705601651625,0.5018164385165771,0.4338394793926248
1997-05-09,347.7,0.0106983816404172,-0.0588452825220677,0.8705968988145683,-0.2571860816944024
1997-05-12,347.7,0.0,-0.0584041987395531,1.0733899278063972,1.3014256619144602
1997-05-13,349.1,0.0040183750971746,-0.0544303500268235,1.2484127614619138,-0.588495575221239
1997-05-14,347.4,-0.0048815603039859,-0.0588101096864386,1.1961746454808746,0.2387096774193549
1997-05-15,347.8,0.0011507481131781,-0.0574449075962993,1.135522947441855,0.2517361111111111
1997-05-16,344.3,-0.0101142315757046,-0.066645668088765,0.8213002660215679,-0.0818307905686546
1997-05-19,341.9,-0.0069950736992226,-0.0727622170140912,0.4329437976539237,0.2416918429003021
1997-05-20,343.3,0.0040864038183909,-0.0687031792617787,0.2600003516549269,-0.3175182481751825
1997-05-21,342.7,-0.0017492715830832,-0.0702417129801795,0.1029116750181882,-0.6595365418894831
1997-05-22,342.9,0.0005834305883113,-0.0695306574228352,0.0148148831957972,0.9424083769633508
1997-05-23,342.8,-0.0002916727452497,-0.0695860703211083,-0.0446000176804429,0.2695417789757413
1997-05-27,344.3,0.0043661836208533,-0.0653646997649463,0.0192868768803876,-0.2653927813163482
1997-05-28,344.5,0.0005807201092351,-0.0646800955751702,0.07410096983083,-0.0578034682080924
1997-05-29,345.5,0.0028985527540112,-0.0618056054618842,0.1712402011275853,0.1687116564417177
1997-05-30,344.9,-0.0017381232649294,-0.0631365878295908,0.1873172569811547,0.9448818897637796
1997-06-02,344.2,-0.0020316361653561,-0.0649527250319145,0.1449346255674371,-0.728744939271255
1997-06-03,343.5,-0.002035772115035,-0.0665944429876674,0.067802026970736,2.0398009950248754
1997-06-04,341.5,-0.0058394326515593,-0.0717348730657795,-0.1101852570608707,0.0900163666121112
1997-06-05,343.1,0.0046742708535592,-0.0671111175661645,-0.1120611922715688,-0.0825825825825825
1997-06-06,343.9,0.0023289675738164,-0.0646104040847209,-0.0542543271908249,0.2782324058919803
1997-06-09,344.3,0.0011624529062577,-0.0633486394212537,0.0125268205349307,-0.4481434058898847
1997-06-10,343.8,-0.0014532773957291,-0.0646652409480197,0.0239676480535996,-0.7540603248259861
1997-06-11,344.0,0.0005815644246494,-0.063949689562434,0.0447402254572812,3.018867924528302
1997-06-12,341.8,-0.0064158866919078,-0.0697605020935654,-0.0829915351158611,-0.0352112676056337
1997-06-13,341.3,-0.0014639147688291,-0.0709616187609639,-0.1884278447838329,-0.1094890510948904
1997-06-16,342.4,0.0032177883549255,-0.0678802566244623,-0.1718249248995348,-0.4508196721311475
1997-06-17,342.0,-0.0011689072049818,-0.0688410015551056,-0.1749354046859217,0.4975124378109452
1997-06-18,339.4,-0.0076313842624792,-0.0756719617089451,-0.3302389522095353,0.8338870431893688
1997-06-19,340.2,0.0023543271616355,-0.0733317889781342,-0.3550601591803638,-0.3659420289855072
1997-06-20,337.9,-0.0067836862415171,-0.0793567354697076,-0.4938218981819281,0.4485714285714286
1997-06-23,339.6,0.0050184607169482,-0.0745805527966191,-0.4403290603475459,-0.3964497041420118
1997-06-24,337.8,-0.0053144500634925,-0.0792487704125511,-0.4914971856584046,0.65359477124183
