entry_step,exit_step,entry_date,exit_date,type,entry_price,exit_price,position_size,notional_size,pnl_usd,pnl_pct,fee,net_pnl
77,78,2006-07-17,2006-07-18,LONG,618.3883501059369,618.8275996107791,4514.440277999892,22572.20138999946,80.16668071170557,1.7757833922929456,4.514440277999892,75.65224043370567
86,88,2006-07-28,2006-08-01,LONG,620.6810927104589,621.9529615908428,4525.788114064948,22628.94057032474,231.8505078169066,5.122875883127997,4.525788114064948,227.32471970284166
95,96,2006-08-10,2006-08-11,LONG,626.5479569648875,626.6989851945166,4559.886822020374,22799.43411010187,27.47880774262176,0.6026203898290303,4.559886822020374,22.918920920601387
100,103,2006-08-17,2006-08-22,LONG,626.2579546143331,625.8973260937153,4563.324660158465,22816.623300792326,-65.6943759822347,-1.4396165268669139,4.563324660158465,-70.25770064239317
105,106,2006-08-24,2006-08-25,LONG,625.6184997696083,625.5183183988439,4552.786005062106,22763.93002531053,-18.226137132776568,-0.40032931731277227,4.552786005062106,-22.778923137838675
107,109,2006-08-28,2006-08-30,LONG,625.1722415128644,624.6336571793405,4549.36916659143,22746.84583295715,-97.98175598029745,-2.153743791553177,4.549369166591431,-102.53112514688888
113,115,2006-09-05,2006-09-07,LONG,625.1652930151188,625.1376865470266,4533.989497819397,22669.947489096987,-5.005373690769673,-0.11039667588945644,4.533989497819397,-9.539363188589071
117,119,2006-09-11,2006-09-13,LONG,623.559140404826,621.3932359150662,4532.5585933411085,22662.792966705543,-393.5909351374383,-8.683637001751556,4.5325585933411086,-398.1234937307794
121,124,2006-09-15,2006-09-20,LONG,618.6280562967074,614.9985488378019,4472.840069281491,22364.200346407455,-656.0568272287717,-14.667567296546766,4.472840069281491,-660.5296672980531
126,127,2006-09-22,2006-09-25,LONG,613.2422892488714,612.5157201324732,4373.7606191867835,21868.803095933916,-129.55072750739907,-2.96199858170305,4.3737606191867835,-133.92448812658586
129,130,2006-09-27,2006-09-28,LONG,611.5733840243565,611.2473818360046,4353.671945967796,21768.35972983898,-58.018653968082376,-1.3326372470901724,4.353671945967796,-62.37232591405017
137,140,2006-10-09,2006-10-12,LONG,604.9027401877989,602.1753202461106,4344.3160970806875,21721.580485403436,-489.6974988283677,-11.272142447402407,4.3443160970806876,-494.0418149254484
141,143,2006-10-13,2006-10-17,LONG,601.7838916581848,601.2304109652235,4270.209824841871,21351.049124209352,-98.18635583742639,-2.29933328489455,4.270209824841871,-102.45656566226826
144,145,2006-10-18,2006-10-19,LONG,600.8746196584444,600.8193815528999,4254.841339992531,21274.206699962655,-9.778636312980893,-0.2298237591392317,4.254841339992531,-14.033477652973424
146,148,2006-10-20,2006-10-24,LONG,600.5355250328155,599.5058014995574,4252.736318344585,21263.681591722925,-182.30156606895014,-4.2866886734212715,4.252736318344585,-186.5543023872947
150,152,2006-10-26,2006-10-30,LONG,599.1529019831067,599.3048091163927,4224.75317298649,21123.76586493245,26.778228947271057,0.6338412648221399,4.224753172986491,22.553475774284564
153,154,2006-10-31,2006-11-01,LONG,599.519433855821,600.0728847232444,4228.1361943526335,21140.68097176317,97.58089196953101,2.3078937736174683,4.2281361943526345,93.35275577517838
155,156,2006-11-02,2006-11-03,LONG,600.8145448881226,601.6514011688554,4242.139107718911,21210.695538594555,147.71865903720743,3.4821738581938892,4.242139107718911,143.47651992948852
161,162,2006-11-10,2006-11-13,LONG,605.021807408425,605.659226563764,4263.660585708333,21318.302928541667,112.29921367775232,2.633868513224904,4.263660585708333,108.03555309204398
168,169,2006-11-21,2006-11-22,LONG,608.4869255136869,609.1441064658384,4279.865918672141,21399.329593360704,115.55903017716255,2.700061926543147,4.279865918672141,111.27916425849041
172,173,2006-11-27,2006-11-28,LONG,611.6282890288483,612.5051822473969,4296.557793310913,21482.788966554566,153.99967838467833,3.584257114484353,4.296557793310914,149.70312059136742
175,177,2006-11-30,2006-12-04,LONG,614.2968813334396,616.2183926471988,4319.013261399618,21595.06630699809,337.74519691687436,7.819962025479513,4.319013261399618,333.42618365547474
178,179,2006-12-05,2006-12-06,LONG,617.0364531222558,617.4493039541738,4369.02718894794,21845.1359447397,73.08144034694041,1.6727165381760507,4.36902718894794,68.71241315799247
180,183,2006-12-07,2006-12-12,LONG,617.9457969505714,618.872641644317,4379.334050921639,21896.670254608194,164.21191580500076,3.7497006141936593,4.379334050921639,159.83258175407911
186,189,2006-12-15,2006-12-20,LONG,619.2283789978853,619.2387247775404,4403.30893818475,22016.54469092375,1.839210926558799,0.04176883685379132,4.40330893818475,-2.5640980116259513
194,195,2006-12-27,2006-12-28,LONG,619.5746142509469,620.0049532892672,4402.924323483006,22014.621617415032,76.4536738426373,1.7364294324767624,4.402924323483006,72.0507495191543
196,198,2006-12-29,2007-01-03,LONG,620.48103806636,621.2635547142818,4413.73193591088,22068.6596795544,139.15891491533077,3.1528628592758428,4.41373193591088,134.7451829794199
200,201,2007-01-05,2007-01-08,LONG,620.8019999833913,620.4533183633904,4433.943713357793,22169.718566788964,-62.25957217469153,-1.4041579280117387,4.4339437133577935,-66.69351588804932
203,205,2007-01-10,2007-01-12,LONG,619.9310818209776,619.8444197689787,4423.939685974586,22119.69842987293,-15.460899701136695,-0.34948260597116815,4.423939685974586,-19.88483938711128
208,210,2007-01-17,2007-01-19,LONG,620.5475578365387,621.1859753400468,4420.956960066519,22104.784800332596,113.70668814661047,2.571992651674664,4.420956960066519,109.28573118654396
211,213,2007-01-22,2007-01-24,LONG,621.5505946134996,623.1296051132952,4437.349819744501,22186.749098722503,281.820257971095,6.351093995724727,4.437349819744501,277.3829081513505
214,215,2007-01-25,2007-01-26,LONG,623.8321476829099,624.5190477460478,4478.957255967203,22394.786279836015,123.29422398891376,2.7527439299549448,4.478957255967203,118.81526673294655
216,217,2007-01-29,2007-01-30,LONG,625.097412015167,625.7698299214277,4496.779545977145,22483.897729885724,120.92975547098786,2.689252480237164,4.496779545977145,116.43297592501071
219,220,2007-02-01,2007-02-02,LONG,627.5449349137065,628.1660708208506,4514.244492365897,22571.222461829486,111.70352877684738,2.474467853164595,4.514244492365897,107.18928428448149
224,226,2007-02-08,2007-02-12,LONG,631.1267591059435,633.1141553568909,4530.322885008569,22651.614425042844,356.645736666348,7.872413197004907,4.5303228850085695,352.11541378133944
227,228,2007-02-13,2007-02-14,LONG,634.0693053334236,635.1410202425378,4583.14019707577,22915.700985378848,193.66257120678574,4.2255432493719125,4.58314019707577,189.07943100970996
230,231,2007-02-16,2007-02-19,LONG,637.2220853411758,638.2516926333192,4611.502111727226,23057.51055863613,186.27870530518692,4.039436625898382,4.611502111727226,181.6672031934597
232,234,2007-02-20,2007-02-22,LONG,638.8321534467926,641.2165877594371,4638.752192206245,23193.760961031225,432.8523476500459,9.331223779905695,4.638752192206245,428.21359545783963
235,236,2007-02-23,2007-02-26,LONG,642.5109433715332,643.8677281333667,4702.984231524921,23514.9211576246,248.28127078241965,5.279228221054775,4.702984231524921,243.57828655089475
237,238,2007-02-27,2007-02-28,LONG,644.4601405058531,645.2239860669761,4739.520974507555,23697.604872537777,140.4377800380721,2.9631218174461997,4.739520974507555,135.69825906356456
240,241,2007-03-02,2007-03-05,LONG,645.7054416134694,645.409568306424,4759.87571336709,23799.378566835447,-54.52641706563539,-1.1455428744181209,4.75987571336709,-59.28629277900248
242,244,2007-03-06,2007-03-08,LONG,645.4341718597025,645.7092147071335,4750.982769450239,23754.913847251195,50.61414029412564,1.0653404306070018,4.750982769450239,45.8631575246754
245,246,2007-03-09,2007-03-12,LONG,645.7774066876837,645.9337435896066,4757.86224307894,23789.3112153947,28.795891399884272,0.6052275145580861,4.75786224307894,24.038029156805333
248,250,2007-03-14,2007-03-16,LONG,645.7819643871135,645.9768305118342,4761.467947452461,23807.339737262304,35.91958501747422,0.7543804854696619,4.761467947452461,31.15811707002176
1,3,2007-03-21,2007-03-23,LONG,647.0998868606879,647.9027341380754,4766.141665012964,23830.70832506482,147.83204019562137,3.1017130959580754,4.766141665012965,143.06589853060842
4,5,2007-03-26,2007-03-27,LONG,648.3913386817673,648.8802979287417,4787.6015497925555,23938.007748962777,90.25961286588065,1.885278294928106,4.787601549792556,85.4720113160881
9,10,2007-04-02,2007-04-03,LONG,650.5926713291252,651.0006595992216,4800.422351489969,24002.111757449842,75.25891764641042,1.5677561709346544,4.800422351489969,70.45849529492045
12,13,2007-04-05,2007-04-06,LONG,652.4073426230696,653.076338749067,4810.991125784207,24054.955628921034,123.33300896097784,2.5635675838182754,4.810991125784207,118.52201783519362
24,25,2007-04-23,2007-04-24,LONG,662.0089817660233,662.6779268708619,4828.769428459485,24143.847142297425,121.98405763865863,2.5261934628668947,4.828769428459485,117.15528821019915
26,28,2007-04-25,2007-04-27,LONG,663.3851906880546,664.2717935782975,4846.342721691015,24231.713608455073,161.9263410034191,3.3412069740482324,4.846342721691014,157.0799982817281
29,32,2007-04-30,2007-05-03,LONG,664.6991077420114,665.702692714542,4869.904721433274,24349.52360716637,183.81863083465487,3.7745837208197934,4.869904721433275,178.9487261132216
33,35,2007-05-04,2007-05-08,LONG,666.3936222874241,667.6395558094465,4896.747030350257,24483.735151751283,228.88204020601447,4.674165089341829,4.896747030350257,223.9852931756642
40,41,2007-05-15,2007-05-16,LONG,668.201356144645,667.9989901924866,4930.344824326607,24651.724121633033,-37.32908934070337,-0.7571293828480208,4.930344824326607,-42.25943416502997
54,55,2007-06-04,2007-06-05,LONG,665.3235253427972,665.4597506843103,4924.005909201853,24620.029546009264,25.204819950105556,0.5118763140191089,4.924005909201853,20.280814040903703
56,57,2007-06-06,2007-06-07,LONG,665.6135244869488,665.4014417553341,4927.048031307988,24635.24015653994,-39.24731720566126,-0.7965685935325101,4.927048031307988,-44.17436523696925
63,64,2007-06-15,2007-06-18,LONG,662.9427603313645,662.7235422376974,4920.421876522442,24602.109382612212,-40.676419155329555,-0.8266856008712412,4.920421876522442,-45.596841031851994
66,67,2007-06-20,2007-06-21,LONG,662.415398152236,662.0880882015028,4913.582350367665,24567.911751838325,-60.69697358742733,-1.2352896371602606,4.913582350367665,-65.610555937795
71,74,2007-06-27,2007-07-02,LONG,660.2945358061469,659.5034390677845,4903.7407669769955,24518.70383488498,-146.8788970740909,-2.9952418786737214,4.903740766976996,-151.7826378410679
75,76,2007-07-03,2007-07-04,LONG,659.2978956081214,659.1298767732682,4880.9733713008345,24404.866856504173,-31.097303065072076,-0.6371127375518603,4.8809733713008345,-35.97827643637291
77,78,2007-07-05,2007-07-06,LONG,658.82079218794,658.7080887700102,4875.576629835379,24377.883149176894,-20.851427166409934,-0.427670996673761,4.875576629835379,-25.727003796245313
86,88,2007-07-18,2007-07-20,LONG,660.127936631882,661.3485975236126,4871.717579265943,24358.587896329715,225.21070517436388,4.6228193960352275,4.871717579265943,220.33898759509793
95,96,2007-07-31,2007-08-01,LONG,662.9339704460781,663.0480819552486,4904.768427405208,24523.84213702604,21.10657140583234,0.4303275826010495,4.904768427405208,16.201802978427132
100,103,2007-08-07,2007-08-10,LONG,663.9830934691685,664.4868294370574,4907.198697851972,24535.993489259858,93.07211697102255,1.896644556328298,4.907198697851972,88.16491827317058
105,106,2007-08-14,2007-08-15,LONG,664.7602076623931,664.8423757636347,4920.4234355929475,24602.117177964737,15.204800405731206,0.30901406362192313,4.920423435592948,10.284376970138258
107,109,2007-08-16,2007-08-20,LONG,664.4519726296936,664.0076353830163,4921.9660921384675,24609.830460692338,-82.28634091355566,-1.6718185248164592,4.921966092138468,-87.20830700569412
113,115,2007-08-24,2007-08-28,LONG,663.7162097136861,663.786432514417,4908.884846087613,24544.424230438068,12.984301020253222,0.2645061236382785,4.908884846087614,8.075416174165607
117,119,2007-08-30,2007-09-02,LONG,663.9240401044294,664.4588553801774,4910.096158513738,24550.48079256869,98.88158404956785,2.013842109346771,4.910096158513738,93.97148789105411
121,124,2007-09-04,2007-09-07,LONG,665.2136994414521,667.676774322849,4924.191881697397,24620.959408486982,455.8179328376429,9.256705339445869,4.924191881697396,450.89374095594553
126,127,2007-09-11,2007-09-12,LONG,670.1157494329776,671.3976804477538,4991.825942840788,24959.12971420394,238.73399863780176,4.782498455904516,4.991825942840788,233.74217269496097
129,130,2007-09-14,2007-09-17,LONG,673.6252750518059,674.9878390611489,5026.887268745032,25134.43634372516,254.20125717853065,5.05683226196541,5.026887268745032,249.1743699097856
137,140,2007-09-26,2007-10-01,LONG,685.6093666979305,690.6555386067547,5064.263424231501,25321.317121157503,931.8405301740256,18.400317126383133,5.064263424231501,926.7762667497941
141,143,2007-10-02,2007-10-04,LONG,691.9206677500927,694.4215439024496,5203.279864243969,26016.399321219847,470.1680096086744,9.035993101958379,5.20327986424397,464.96472974443043
144,145,2007-10-05,2007-10-08,LONG,695.8931676024743,697.0481819260463,5273.024573705635,26365.122868528175,218.79863155432983,4.149395256858597,5.273024573705635,213.5256069806242
146,148,2007-10-09,2007-10-11,LONG,698.3135400587925,701.122838430104,5305.053414752729,26525.267073763644,533.552518419268,10.057439137851492,5.305053414752729,528.2474650045153
150,152,2007-10-15,2007-10-17,LONG,704.3835104088822,707.6331006937537,5384.290534503405,26921.452672517025,620.9947405530272,11.533455272771638,5.384290534503405,615.6104500185238
153,154,2007-10-18,2007-10-19,LONG,709.4996741295271,711.255231799787,5476.632102006184,27383.16051003092,338.77899611668505,6.185900199368596,5.476632102006184,333.30236401467886
155,156,2007-10-22,2007-10-23,LONG,712.5826239514258,714.0336703917853,5526.627456608386,27633.137283041928,281.3495877023854,5.0908006720439545,5.526627456608386,275.82296024577704
161,162,2007-10-30,2007-10-31,LONG,723.432191219832,725.6754263878948,5568.000900645253,27840.004503226264,431.6346296075118,7.752057467474394,5.568000900645253,426.06662870686654
168,169,2007-11-08,2007-11-09,LONG,741.1845735931934,743.9771213761763,5631.910894951283,28159.554474756413,530.4812338244245,9.419205021513632,5.631910894951282,524.8493229294733
172,173,2007-11-14,2007-11-15,LONG,749.2402169712005,750.4466822414561,5710.638293390704,28553.19146695352,229.8891135281934,4.0256290403519195,5.710638293390705,224.1784752348027
175,177,2007-11-19,2007-11-21,LONG,752.4915138601569,755.4814621489392,5744.265064675925,28721.325323379624,570.6062853896535,9.933495041838663,5.7442650646759255,564.8620203249776
178,179,2007-11-22,2007-11-23,LONG,756.985460192053,759.071403625234,5828.994367724671,29144.971838623354,401.55832452579403,6.888981172279654,5.828994367724671,395.7293301580694
180,183,2007-11-26,2007-11-29,LONG,761.1017564808008,764.8902668719988,5888.353767248382,29441.768836241907,732.7564692998324,12.444165182049655,5.888353767248382,726.8681155325839
186,189,2007-12-04,2007-12-07,LONG,767.3982889367834,770.1383875841344,5997.383984578269,29986.919922891342,535.3616231851349,8.926585734076207,5.997383984578269,529.3642392005567
194,195,2007-12-14,2007-12-17,LONG,774.7353105176226,775.3038305610943,6076.788620458353,30383.943102291763,111.48246645564704,1.8345621909626055,6.076788620458353,105.40567783518868
196,198,2007-12-18,2007-12-20,LONG,776.1472456896234,777.5541017682948,6092.599472133631,30462.997360668156,276.0884178190053,4.531537303277201,6.092599472133632,269.99581834687166
200,201,2007-12-24,2007-12-26,LONG,779.6144173198271,780.9742066219329,6133.0988448856615,30665.49422442831,267.43098936983085,4.36045457824048,6.133098844885662,261.2978905249452
203,205,2007-12-28,2008-01-02,LONG,784.0560398593697,787.7724337962492,6172.293528464404,30861.46764232202,731.4105459202924,11.849898948377769,6.1722935284644045,725.238252391828
208,210,2008-01-07,2008-01-09,LONG,794.3933185721332,799.5238291402355,6281.079266323178,31405.396331615888,1014.1432084575474,16.146002389987466,6.281079266323178,1007.8621291912242
211,213,2008-01-10,2008-01-14,LONG,802.4272112515623,808.3954250333851,6432.258585701861,32161.292928509305,1196.0304249764133,18.59425284355087,6.432258585701861,1189.5981663907114
214,215,2008-01-15,2008-01-16,LONG,810.8763677545105,812.9408054950915,6610.6983106604675,33053.49155330234,420.760045144574,6.364835080524743,6.610698310660468,414.1493468339135
216,217,2008-01-17,2008-01-18,LONG,814.9440967140877,817.1091444800504,6672.820712685554,33364.10356342777,443.1891596896364,6.641706390329043,6.672820712685555,436.51633897695086
219,220,2008-01-22,2008-01-23,LONG,820.8722804636598,823.0333382887616,6738.298163532099,33691.490817660495,443.48713925219556,6.581589720270367,6.738298163532099,436.7488410886635
224,226,2008-01-29,2008-01-31,LONG,834.5205133229165,840.2201881781305,6803.810489695398,34019.05244847699,1161.7302076058209,17.074699675502437,6.803810489695398,1154.9263971161254
227,228,2008-02-01,2008-02-04,LONG,842.2085577821678,844.1101345606257,6977.049449262818,34885.24724631409,393.8274876299328,5.644613679376229,6.977049449262818,386.85043818067
230,231,2008-02-06,2008-02-07,LONG,847.1887970959743,849.1501297454437,7035.077014989916,35175.38507494958,407.1738875776206,5.787767308162215,7.035077014989917,400.1388105626307
232,234,2008-02-08,2008-02-12,LONG,851.3710178354363,855.2440665861186,7095.097836574312,35475.48918287156,806.9237511096617,11.372975675544234,7.095097836574313,799.8286532730874
235,236,2008-02-13,2008-02-14,LONG,856.8270454537941,858.4136668065663,7215.0721345652755,36075.36067282638,334.0110344098167,4.6293512827081615,7.2150721345652755,326.79596227525144
237,238,2008-02-15,2008-02-18,LONG,859.7797048155355,861.1779266794044,7264.091528906562,36320.45764453281,295.33180243656824,4.065639884372761,7.264091528906563,288.06771090766165
240,241,2008-02-20,2008-02-21,LONG,865.7530226742316,868.2321725691877,7307.301685542714,36536.50842771357,523.1254102401911,7.158940916250654,7.307301685542714,515.8181085546483
242,244,2008-02-22,2008-02-26,LONG,870.6310419637928,875.1009519811564,7384.67440182591,36923.37200912955,947.8420964992213,12.83525914514066,7.38467440182591,940.4574220973954
245,246,2008-02-27,2008-02-28,LONG,877.6719901811603,880.5645351780477,7525.743015140519,37628.715075702596,620.0650855284737,8.239254041508033,7.525743015140519,612.5393425133332
248,250,2008-03-03,2008-03-05,LONG,886.577442334304,892.1007105527815,7617.623916517518,38088.11958258759,1186.4214582213046,15.574691940996876,7.617623916517519,1178.8038343047872
1,3,2008-03-10,2008-03-12,LONG,899.5770713517433,904.3881292525222,7794.4444916632365,38972.22245831618,1042.1431622709836,13.370332720768447,7.794444491663237,1034.3487177793204
4,5,2008-03-13,2008-03-14,LONG,907.2116930886618,910.1777064139831,7949.596799330134,39747.98399665067,649.7549088424233,8.173432253786435,7.949596799330134,641.8053120430932
9,10,2008-03-20,2008-03-21,LONG,915.8379937144801,915.886613861141,8045.867596136598,40229.33798068299,10.678506057362984,0.13272038011774523,8.045867596136599,2.632638461226385
12,13,2008-03-25,2008-03-26,LONG,916.4610257499096,917.6201532171426,8046.262491905783,40231.31245952891,254.42008991334671,3.1619660702007066,8.046262491905782,246.37382742144092
24,25,2008-04-10,2008-04-11,LONG,917.6194423614143,917.842949634548,8083.218566018999,40416.092830094996,49.22133447786521,0.6089323711322929,8.083218566019,41.138115911846214
26,28,2008-04-14,2008-04-16,LONG,918.0221477822741,919.1196977281351,8089.389283405775,40446.94641702888,241.78362122031317,2.9888983302645316,8.089389283405776,233.69423193690739
29,32,2008-04-17,2008-04-22,LONG,919.7167178029589,919.4266071827965,8124.443418196312,40622.21709098156,-64.06829605527233,-0.7885868946022639,8.124443418196313,-72.19273947346863
33,35,2008-04-23,2008-04-25,LONG,918.946427358516,916.8591310839829,8113.6145072752915,40568.07253637646,-460.7318998647653,-5.678503698341073,8.113614507275292,-468.8455143720406
40,41,2008-05-02,2008-05-05,LONG,909.8910414747909,908.7676454001964,8043.287680119485,40216.43840059743,-248.26592951268168,-3.0866225278292374,8.043287680119485,-256.30921719280116
54,55,2008-05-22,2008-05-23,LONG,903.5471098714954,904.2024174814393,8004.8412975405645,40024.206487702824,145.14000878762346,1.8131528582861072,8.004841297540565,137.1351674900829
56,57,2008-05-26,2008-05-27,LONG,904.9618344256716,904.9816984326895,8025.411572664077,40127.057863320384,4.403965607643569,0.05487526175784216,8.025411572664078,-3.6214459650205093
63,64,2008-06-04,2008-06-05,LONG,901.5963900542087,900.8276722087309,8024.868355769325,40124.341778846625,-171.0537991483924,-2.13154648232225,8.024868355769325,-179.0786675041617
66,67,2008-06-09,2008-06-10,LONG,900.5644149162774,899.5009884248427,7998.006555643701,39990.032778218505,-236.1100413547517,-2.952111125592206,7.998006555643701,-244.1080479103954
72,74,2008-06-17,2008-06-19,LONG,896.1081187645838,896.1093651813519,7961.390348457142,39806.95174228571,0.2768418849308656,0.0034773057570844455,7.961390348457142,-7.684548463526276
75,76,2008-06-20,2008-06-23,LONG,896.2740453386573,895.8702057427498,7960.237666187613,39801.188330938065,-89.66730597520461,-1.12644006040273,7.960237666187613,-97.62754364139222
77,78,2008-06-24,2008-06-25,LONG,895.6656967277955,895.3554971844428,7945.593534641404,39727.96767320702,-68.79574307458314,-0.865835167311865,7.945593534641405,-76.74133660922455
86,88,2008-07-07,2008-07-09,LONG,903.2865831064375,904.5480023928046,7934.08233415002,39670.4116707501,276.9941639535515,3.491193464949415,7.934082334150021,269.06008161940144
95,96,2008-07-18,2008-07-21,LONG,915.874422281796,917.4097661821497,7974.441346392929,39872.206731964645,334.202746087439,4.190923621735692,7.974441346392929,326.22830474104603
100,103,2008-07-25,2008-07-30,LONG,918.9784661140154,918.87257338717,8023.3755921040865,40116.87796052043,-23.113085651124067,-0.28807183941220416,8.023375592104086,-31.136461243228155
105,106,2008-08-01,2008-08-04,LONG,918.390893370281,917.6410226561163,8018.705122917601,40093.525614588005,-163.68281144240913,-2.0412623850526783,8.018705122917602,-171.70151656532673
107,109,2008-08-05,2008-08-07,LONG,916.273282343052,913.7985503260318,7992.949895432804,39964.74947716402,-539.6973096848401,-6.75216680631546,7.992949895432805,-547.6902595802729
113,115,2008-08-13,2008-08-15,LONG,903.738416250235,897.172325919274,7910.796356495763,39553.98178247881,-1436.8926487076953,-18.1636915419751,7.910796356495763,-1444.803445064191
117,119,2008-08-19,2008-08-21,LONG,891.6284206137055,887.5408979510166,7694.075839736133,38470.37919868067,-881.8053753188439,-11.460835501058503,7.694075839736134,-889.49945115858
121,124,2008-08-25,2008-08-28,LONG,883.52065410131,878.5284747748308,7560.650922062346,37803.25461031173,-1068.0034771297435,-14.125813876861548,7.5606509220623455,-1075.564128051806
126,127,2008-09-01,2008-09-02,LONG,875.1528925244314,872.9599244173444,7399.316302854575,36996.581514272875,-463.53228118812063,-6.264528535012011,7.399316302854575,-470.9315974909752
129,130,2008-09-04,2008-09-05,LONG,868.3881281987268,866.3123448913143,7328.67656323093,36643.38281615465,-437.959248329874,-5.975966391083231,7.32867656323093,-445.28792489310496
137,140,2008-09-16,2008-09-19,LONG,847.6753641121039,849.0861176362853,7261.883374496964,36309.41687248482,302.14183390526034,4.160653900974964,7.261883374496964,294.8799505307634
141,143,2008-09-22,2008-09-24,LONG,850.5775200776245,852.8022809338588,7306.11536707658,36530.5768353829,477.7447997426637,6.538971474437931,7.30611536707658,470.4386843755871
144,145,2008-09-25,2008-09-26,LONG,853.5585894554505,854.3411593332204,7376.681169732918,36883.40584866459,169.07944435976884,2.2920801437578002,7.376681169732918,161.70276319003594
146,148,2008-09-29,2008-10-01,LONG,856.0425102651361,856.9402071186612,7400.936584211423,37004.682921057116,194.02650584278467,2.6216479986695953,7.400936584211424,186.62556925857325
150,152,2008-10-03,2008-10-07,LONG,855.6603954350302,856.7428354787905,7428.930419600208,37144.65209800104,234.946358724373,3.1625866101060716,7.428930419600208,227.51742830477278
153,154,2008-10-08,2008-10-09,LONG,858.3289653397305,859.9995691015778,7463.058033845924,37315.29016922962,363.14202740707054,4.865860961554565,7.4630580338459245,355.6789693732246
155,156,2008-10-10,2008-10-13,LONG,859.5140055384892,858.6606972117577,7516.409879251909,37582.04939625954,-186.55353769000942,-2.481950035813862,7.516409879251909,-194.06994756926133
161,162,2008-10-20,2008-10-21,LONG,851.9469412586594,849.4397784300729,7487.299387116518,37436.49693558259,-550.8523418765847,-7.357156611427114,7.4872993871165185,-558.3396412637012
168,169,2008-10-28,2008-10-29,LONG,829.2629612723484,826.9825249163067,7403.548440926963,37017.742204634815,-508.985744476684,-6.8748890959232565,7.403548440926963,-516.389292917611
172,173,2008-11-03,2008-11-04,LONG,818.0443243114938,816.2998478053556,7326.090046989322,36630.45023494661,-390.5715004985274,-5.33124078455784,7.326090046989323,-397.8975905455168
175,177,2008-11-06,2008-11-10,LONG,811.3810547991445,807.0846885633052,7266.405408407493,36332.027042037465,-961.9135999031356,-13.237819056863618,7.266405408407493,-969.1800053115431
178,179,2008-11-11,2008-11-12,LONG,804.7226464118371,801.8178176685864,7121.028407610762,35605.14203805381,-642.6241417513952,-9.024316502719971,7.121028407610763,-649.745170159006
180,183,2008-11-13,2008-11-18,LONG,799.7660116084468,794.3474086372629,7023.566632086911,35117.83316043456,-1189.6579270852606,-16.938088430034266,7.023566632086912,-1196.6814937173474
186,189,2008-11-21,2008-11-26,LONG,791.3106826387992,793.69954411448,6844.0644080293105,34220.32204014655,516.5329547586153,7.547166770561509,6.84406440802931,509.68889035058606
194,195,2008-12-03,2008-12-04,LONG,793.2456502379418,792.4131456256611,6920.517741581896,34602.58870790948,-181.57562343738545,-2.623728891646202,6.920517741581897,-188.49614117896735
196,198,2008-12-05,2008-12-09,LONG,791.3170755774298,790.2791446926303,6892.243320405051,34461.216602025255,-226.00523951101798,-3.2791245027857756,6.8922433204050515,-232.89748283142302
200,201,2008-12-11,2008-12-12,LONG,791.8088188760173,792.6956561555012,6857.308697980337,34286.543489901684,192.00711223861052,2.8000360009337455,6.857308697980337,185.1498035406302
203,205,2008-12-16,2008-12-18,LONG,796.0606999166134,799.9535414708266,6885.081168511433,34425.405842557164,841.7238182879635,12.225328905889219,6.885081168511433,834.838737119452
208,210,2008-12-23,2008-12-29,LONG,803.7417711283815,807.382373064987,7010.306979079351,35051.534895396755,793.8413207143834,11.323916671315825,7.010306979079352,786.831013735304
211,213,2008-12-30,2009-01-05,LONG,809.393708440252,812.6357701858719,7128.331631139647,35641.658155698235,713.8210691044796,10.013858866865837,7.128331631139647,706.69273747334
214,215,2009-01-06,2009-01-07,LONG,814.2096692745907,815.0933674110283,7234.335541760648,36171.67770880324,196.2936906139275,2.713361710703216,7.2343355417606485,189.05935507216685
216,217,2009-01-08,2009-01-09,LONG,816.3759951049407,817.4848538583906,7262.694445021474,36313.47222510737,246.61743967492814,3.3956741749473247,7.2626944450214745,239.35474522990665
219,220,2009-01-13,2009-01-14,LONG,817.6914245492347,817.486255062237,7298.597656805959,36492.988284029794,-45.78284338359765,-0.627282740279635,7.298597656805959,-53.08144104040361
224,226,2009-01-20,2009-01-22,LONG,819.9136963426412,822.0806719186473,7290.635440649899,36453.17720324949,481.7162161068185,6.607328264158515,7.290635440649899,474.42558066616857
227,228,2009-01-23,2009-01-26,LONG,824.4780316871353,826.919051058277,7361.799277749824,36808.99638874912,544.8991347492757,7.4017113777629,7.361799277749824,537.5373354715259
230,231,2009-01-28,2009-01-29,LONG,830.9572404505143,833.3553295639657,7442.429878070552,37212.14939035276,536.9593403672086,7.214839093739841,7.442429878070552,529.516910489138
232,234,2009-01-30,2009-02-03,LONG,836.2670691888939,840.3175762340834,7521.857414643922,37609.28707321961,910.8135897446314,12.108891986857058,7.5218574146439225,903.2917323299874
235,236,2009-02-04,2009-02-05,LONG,842.3527172331983,844.5953134936015,7657.35117449342,38286.7558724671,509.6542919965045,6.655751843981757,7.657351174493421,501.9969408220111
237,238,2009-02-06,2009-02-09,LONG,846.6498234965317,848.12990496405,7732.650715616723,38663.25357808361,337.94824912708526,4.370406236564792,7.732650715616723,330.21559841146853
240,241,2009-02-11,2009-02-12,LONG,852.9564733467585,855.8557266777887,7782.183055378441,38910.91527689221,661.3033856658528,8.497659088201623,7.782183055378442,653.5212026104743
